nitrogen,phosphorus,potassium,ph,humidity_avg,temp_avg,precip_avg,target_crop,region_city
0.202577287,3.0,334.0,5.34,11.71416666575,27.934166665,8.63166666575,maize,
0.189316373,9.6,1063.0,6.35,11.71416666575,27.934166665,8.63166666575,maize,
0.238,29.0,667.0,5.8,11.71416666575,27.934166665,8.63166666575,maize,
0.2215,41.0,888.0,6.2,10.435833335,25.3275,7.538333334,maize,
0.293238378,17.7,575.0,6.35,11.71416666575,27.934166665,8.63166666575,maize,
0.2089,6.0,350.0,5.2,10.435833335,25.3275,7.538333334,maize,
0.14748212,1.3,149.0,5.5,11.71416666575,27.934166665,8.63166666575,maize,
0.151984275,3.0,186.0,5.63,11.71416666575,27.934166665,8.63166666575,maize,
0.16,4.0,281.0,6.56,9.474999999,24.6325,5.37166666575,maize,
0.144666451,1.5,178.0,5.56,11.71416666575,27.934166665,8.63166666575,maize,
0.1844,2.0,306.0,5.0,10.435833335,25.3275,7.538333334,maize,
0.1951,2.0,423.0,5.3,10.435833335,25.3275,7.538333334,maize,
0.2444,21.0,1134.0,6.3,10.435833335,25.3275,7.538333334,maize,
0.1693,2.0,211.0,5.8,11.71416666575,27.934166665,8.63166666575,maize,
0.125904301,2.5,236.0,5.56,11.71416666575,27.934166665,8.63166666575,maize,
0.1895,3.0,157.0,5.3,11.71416666575,27.934166665,8.63166666575,maize,
0.250873244,19.2,594.0,6.25,11.71416666575,27.934166665,8.63166666575,maize,
0.1619,2.0,262.0,5.5,11.71416666575,27.934166665,8.63166666575,maize,
0.2497,40.0,1194.0,6.3,10.23500000175,24.9575,7.64500000075,maize,
0.195473194,3.1,168.0,6.1,11.71416666575,27.934166665,8.63166666575,maize,
0.167795479,2.9,268.0,5.55,11.71416666575,27.934166665,8.63166666575,maize,
0.193049497,3.1,311.0,5.37,10.23500000175,24.9575,7.64500000075,maize,
0.1339,27.0,462.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.16,13.0,415.0,6.5,9.3258333335,25.5866666675,4.47583333425,maize,
0.174813038,1.9,210.0,5.6,10.23500000175,24.9575,7.64500000075,maize,
0.16,75.0,504.0,6.58,9.3258333335,25.5866666675,4.47583333425,maize,
0.043662318,7.0,614.0,7.4,9.3258333335,25.5866666675,4.47583333425,maize,
0.175900251,1.6,227.0,5.56,10.6866666675,25.6091666675,8.585833333250001,maize,
0.16756813,1.3,162.0,5.75,10.6866666675,25.6091666675,8.585833333250001,maize,
0.043662318,41.0,936.0,7.4,9.3258333335,25.5866666675,4.47583333425,maize,
0.192934615,5.8,260.0,5.21,10.6866666675,25.6091666675,8.585833333250001,maize,
0.250293402,5.0,388.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,2.0,461.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.16,13.0,533.0,6.0,9.3258333335,25.5866666675,4.47583333425,maize,
0.16,25.0,837.0,6.77,9.3258333335,25.5866666675,4.47583333425,maize,
0.024284862,6.0,479.0,6.8,9.3258333335,25.5866666675,4.47583333425,maize,
0.043662318,56.0,997.0,7.4,9.3258333335,25.5866666675,4.47583333425,maize,
0.2279,7.0,242.0,5.3,10.23500000175,24.9575,7.64500000075,maize,
0.198390308,2.7,490.0,5.69,10.6866666675,25.6091666675,8.585833333250001,maize,
0.2289,5.0,639.0,5.1,10.23500000175,24.9575,7.64500000075,maize,
0.219389893,3.0,134.0,6.01,10.6866666675,25.6091666675,8.585833333250001,maize,
0.16,45.0,659.0,5.89,9.3258333335,25.5866666675,4.47583333425,maize,
0.16,5.0,417.0,5.89,9.3258333335,25.5866666675,4.47583333425,maize,
0.043662318,185.0,1778.0,7.4,9.3258333335,25.5866666675,4.47583333425,maize,
0.185,2.0,541.0,5.6,10.6866666675,25.6091666675,8.585833333250001,maize,
0.024284862,116.0,1054.0,6.8,9.3258333335,25.5866666675,4.47583333425,maize,
0.1177,5.0,299.0,6.1,10.23500000175,24.9575,7.64500000075,maize,
0.2279,12.0,334.0,5.3,10.23500000175,24.9575,7.64500000075,maize,
0.2279,5.0,285.0,5.3,10.23500000175,24.9575,7.64500000075,maize,
0.2039,4.0,443.0,5.6,10.23500000175,24.9575,7.64500000075,maize,
0.1177,3.0,230.0,6.1,10.23500000175,24.9575,7.64500000075,maize,
0.1177,63.0,709.0,6.1,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,14.0,145.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.2279,3.0,354.0,5.3,10.23500000175,24.9575,7.64500000075,maize,
0.1408,4.0,196.0,5.2,9.3258333335,25.5866666675,4.47583333425,maize,
0.1177,4.0,126.0,6.1,10.23500000175,24.9575,7.64500000075,maize,
0.16,60.0,606.0,5.99,9.3258333335,25.5866666675,4.47583333425,maize,
0.153113977,2.8,213.0,7.7,10.6866666675,25.6091666675,8.585833333250001,maize,
0.250293402,2.0,432.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.1333,6.0,313.0,5.4,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,34.0,592.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.16,8.24,222.91,5.52,9.3258333335,25.5866666675,4.47583333425,maize,
0.250293402,3.0,339.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,3.0,199.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.1333,3.0,111.0,5.4,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,3.0,172.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,4.0,415.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.2289,21.0,419.0,5.85,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,4.0,237.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,24.0,474.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.1333,5.0,188.0,5.4,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,2.35,191.91,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.0969,7.0,235.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.0969,15.0,210.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.0969,2.0,253.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.0969,8.0,147.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.0808,15.0,1183.0,6.02,10.6866666675,25.6091666675,8.585833333250001,maize,
0.0808,4.0,224.0,5.24,10.6866666675,25.6091666675,8.585833333250001,maize,
0.2289,3.25,173.99,5.91,10.23500000175,24.9575,7.64500000075,maize,
0.2289,10.0,258.0,6.25,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,14.0,411.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,2.0,269.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.0969,2.0,195.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.0969,11.0,406.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.0969,6.0,241.0,6.0,10.6866666675,25.6091666675,8.585833333250001,maize,
0.16,1.54,156.75,5.81,9.3258333335,25.5866666675,4.47583333425,maize,
0.2289,44.0,669.0,5.85,10.23500000175,24.9575,7.64500000075,maize,
0.2289,64.0,588.0,5.85,10.23500000175,24.9575,7.64500000075,maize,
0.2289,24.0,320.0,5.85,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,70.0,712.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,17.0,335.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.0969,2.0,195.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.0969,13.0,238.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.16,4.0,564.0,5.81,9.3258333335,25.5866666675,4.47583333425,maize,
0.0969,1.0,140.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.0969,6.0,210.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.1209,1.0,348.0,6.4,10.23500000175,24.9575,7.64500000075,maize,
0.1209,7.0,392.0,6.4,10.23500000175,24.9575,7.64500000075,maize,
0.16,14.0,902.0,5.58,9.3258333335,25.5866666675,4.47583333425,maize,
0.2289,3.0,127.0,6.74,10.23500000175,24.9575,7.64500000075,maize,
0.2289,2.0,493.0,5.85,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,42.0,687.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.0969,7.0,562.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.2289,9.0,342.0,6.74,10.23500000175,24.9575,7.64500000075,maize,
0.0969,5.04,224.41,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.1209,1.0,192.0,6.4,10.23500000175,24.9575,7.64500000075,maize,
0.1209,3.0,220.0,6.4,10.23500000175,24.9575,7.64500000075,maize,
0.1209,11.0,742.0,6.4,10.23500000175,24.9575,7.64500000075,maize,
0.2289,3.0,149.0,5.63,10.23500000175,24.9575,7.64500000075,maize,
0.2289,2.0,248.0,5.85,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,11.0,373.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,27.0,700.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.161,4.0,595.0,6.4,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,4.0,180.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,1.0,235.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,2.0,361.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,2.0,250.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.111842553,65.0,995.0,6.37,10.23500000175,24.9575,7.64500000075,maize,
0.2124,5.0,200.0,5.5,10.23500000175,24.9575,7.64500000075,maize,
0.0884,26.16,410.35,6.8,10.23500000175,24.9575,7.64500000075,maize,
0.0732,135.0,1162.0,6.3,10.23500000175,24.9575,7.64500000075,maize,
0.156888135,7.4,258.0,6.62,10.23500000175,24.9575,7.64500000075,maize,
0.2289,4.0,322.0,5.85,10.23500000175,24.9575,7.64500000075,maize,
0.250293402,24.0,404.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.076819645,3.0,310.0,5.68,10.23500000175,24.9575,7.64500000075,maize,
0.097377506,2.1,520.0,7.75,10.23500000175,24.9575,7.64500000075,maize,
0.2255,61.0,367.0,5.4,10.23500000175,24.9575,7.64500000075,maize,
0.2255,9.0,79.0,5.4,10.23500000175,24.9575,7.64500000075,maize,
0.1801,3.0,327.0,4.7,10.23500000175,24.9575,7.64500000075,maize,
0.1875,89.0,859.0,6.5,10.23500000175,24.9575,7.64500000075,maize,
0.150259886,9.8,657.0,5.84,10.23500000175,24.9575,7.64500000075,maize,
0.1526,41.0,465.0,6.1,10.23500000175,24.9575,7.64500000075,maize,
0.2289,7.0,484.0,5.55,9.3258333335,25.5866666675,4.47583333425,maize,
0.0738,7.0,300.0,6.5,10.23500000175,24.9575,7.64500000075,maize,
0.2861,10.0,367.0,5.3,10.23500000175,24.9575,7.64500000075,maize,
0.1067,2.0,540.0,7.7,10.23500000175,24.9575,7.64500000075,maize,
0.2326,39.0,326.0,5.8,10.23500000175,24.9575,7.64500000075,maize,
0.1622,5.0,280.0,5.2,10.23500000175,24.9575,7.64500000075,maize,
0.079226038,1.2,239.0,6.15,10.23500000175,24.9575,7.64500000075,maize,
0.2017,2.0,197.0,5.3,10.6866666675,25.6091666675,8.585833333250001,maize,
0.2385,2.0,116.0,5.9,10.23500000175,24.9575,7.64500000075,maize,
0.2893,4.0,149.0,5.4,10.23500000175,24.9575,7.64500000075,maize,
0.2406,4.0,464.0,5.4,10.23500000175,24.9575,7.64500000075,maize,
0.2017,2.0,323.0,5.3,10.6866666675,25.6091666675,8.585833333250001,maize,
0.2017,3.0,286.0,5.3,10.6866666675,25.6091666675,8.585833333250001,maize,
0.2017,5.0,141.0,5.3,10.6866666675,25.6091666675,8.585833333250001,maize,
0.1496,1.0,262.0,5.9,10.23500000175,24.9575,7.64500000075,maize,
0.131968013,0.05,271.0,6.55,10.23500000175,24.9575,7.64500000075,maize,
0.2158,2.0,154.0,5.2,10.6866666675,25.6091666675,8.585833333250001,maize,
0.1867,2.0,525.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.2158,2.0,106.0,5.2,10.6866666675,25.6091666675,8.585833333250001,maize,
0.2196,5.0,836.0,6.6,10.23500000175,24.9575,7.64500000075,maize,
0.2158,2.0,135.0,5.2,10.6866666675,25.6091666675,8.585833333250001,maize,
0.2017,1.0,157.0,5.3,10.6866666675,25.6091666675,8.585833333250001,maize,
0.2017,2.0,92.0,5.3,10.6866666675,25.6091666675,8.585833333250001,maize,
0.0539,1.0,131.0,5.5,10.23500000175,24.9575,7.64500000075,maize,
0.216,15.0,853.0,6.2,10.23500000175,24.9575,7.64500000075,maize,
0.2119,4.0,731.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.2158,2.0,223.0,5.2,10.6866666675,25.6091666675,8.585833333250001,maize,
0.2017,3.0,232.0,5.3,10.6866666675,25.6091666675,8.585833333250001,maize,
0.2017,2.0,279.0,5.3,10.23500000175,24.9575,7.64500000075,maize,
0.1627,12.0,686.0,6.2,10.23500000175,24.9575,7.64500000075,maize,
0.2374,4.0,571.0,6.0,10.23500000175,24.9575,7.64500000075,maize,
0.2158,2.0,221.0,5.2,10.6866666675,25.6091666675,8.585833333250001,maize,
0.2158,2.0,179.0,5.2,10.6866666675,25.6091666675,8.585833333250001,maize,
0.2158,1.0,132.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2158,2.0,257.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2017,3.0,440.0,5.3,10.4725,27.3066666675,6.0766666665,maize,
0.2158,3.0,431.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2017,4.0,354.0,5.3,11.013333334,28.431666665,6.71833333325,maize,
0.2017,3.0,176.0,5.3,10.4725,27.3066666675,6.0766666665,maize,
0.1376,18.0,381.0,5.6,10.4725,27.3066666675,6.0766666665,maize,
0.2017,2.0,146.0,5.3,10.4725,27.3066666675,6.0766666665,maize,
0.2158,4.0,196.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2158,3.0,209.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2158,3.0,232.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2158,3.0,543.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2017,7.0,262.0,5.3,10.4725,27.3066666675,6.0766666665,maize,
0.1641,3.0,332.0,5.3,10.4725,27.3066666675,6.0766666665,maize,
0.2017,2.0,340.0,5.3,10.4725,27.3066666675,6.0766666665,maize,
0.2017,4.0,333.0,5.3,10.4725,27.3066666675,6.0766666665,maize,
0.2017,3.0,206.0,5.3,11.013333334,28.431666665,6.71833333325,maize,
0.2489,6.0,352.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.1153,5.0,459.0,6.0,10.4725,27.3066666675,6.0766666665,maize,
0.2017,3.0,242.0,5.3,11.013333334,28.431666665,6.71833333325,maize,
0.2175,2.0,211.0,5.6,11.013333334,28.431666665,6.71833333325,maize,
0.1398,24.0,459.0,5.8,10.4725,27.3066666675,6.0766666665,maize,
0.2158,2.0,218.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.1606,7.0,951.0,6.4,10.4725,27.3066666675,6.0766666665,maize,
0.2017,3.0,267.0,5.3,11.013333334,28.431666665,6.71833333325,maize,
0.2489,3.0,243.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.1501,6.0,356.0,5.4,10.4725,27.3066666675,6.0766666665,maize,
0.2489,4.0,255.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.1624,3.0,500.0,5.8,10.4725,27.3066666675,6.0766666665,maize,
0.2498,3.0,423.0,5.5,11.013333334,28.431666665,6.71833333325,maize,
0.2017,2.0,102.0,5.3,10.4725,27.3066666675,6.0766666665,maize,
0.2017,6.0,649.0,5.3,10.4725,27.3066666675,6.0766666665,maize,
0.1553,1.0,102.0,5.3,11.013333334,28.431666665,6.71833333325,maize,
0.1024,5.0,636.0,6.5,10.4725,27.3066666675,6.0766666665,maize,
0.1907,3.0,430.0,5.3,11.013333334,28.431666665,6.71833333325,maize,
0.2017,4.0,368.0,5.3,10.4725,27.3066666675,6.0766666665,maize,
0.2087,3.0,346.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2478,2.0,462.0,4.8,10.4725,27.3066666675,6.0766666665,maize,
0.1273,3.0,233.0,5.5,11.013333334,28.431666665,6.71833333325,maize,
0.152,1.0,185.0,5.5,11.013333334,28.431666665,6.71833333325,maize,
0.2124,2.0,136.0,4.9,11.013333334,28.431666665,6.71833333325,maize,
0.1674,1.0,137.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.1512,4.0,645.0,5.5,10.4725,27.3066666675,6.0766666665,maize,
0.2053,3.0,331.0,4.9,11.013333334,28.431666665,6.71833333325,maize,
0.2344,2.0,308.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2144,3.0,139.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2344,2.0,261.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2344,2.0,296.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2144,2.0,302.0,5.4,11.013333334,28.431666665,6.71833333325,maize,
0.2071,2.0,214.0,4.5,11.013333334,28.431666665,6.71833333325,maize,
0.1755,2.0,328.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.1904,2.0,276.0,4.8,11.013333334,28.431666665,6.71833333325,maize,
0.2344,4.0,153.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2344,8.0,368.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.2083,2.0,128.0,5.3,11.013333334,28.431666665,6.71833333325,maize,
0.2344,5.0,694.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2344,3.0,375.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2344,4.0,564.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.2344,13.0,404.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.2225,10.0,337.0,4.8,11.013333334,28.431666665,6.71833333325,maize,
0.183,1.0,220.0,4.9,11.013333334,28.431666665,6.71833333325,maize,
0.177,2.0,189.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2406,5.0,964.0,5.4,11.013333334,28.431666665,6.71833333325,maize,
0.2,2.12,439.0,5.54,10.4725,27.3066666675,6.0766666665,maize,
0.2104,2.0,169.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2225,2.0,431.0,4.9,11.013333334,28.431666665,6.71833333325,maize,
0.2344,6.0,1116.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.1853,6.0,560.0,5.8,10.4725,27.3066666675,6.0766666665,maize,
0.1963,6.0,285.0,5.6,11.013333334,28.431666665,6.71833333325,maize,
0.1085,2.0,116.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.2312,2.0,389.0,5.0,11.013333334,28.431666665,6.71833333325,maize,
0.1922,1.0,309.0,4.9,11.013333334,28.431666665,6.71833333325,maize,
0.2012,2.0,270.0,5.7,11.013333334,28.431666665,6.71833333325,maize,
0.2076,3.0,359.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.2306,5.0,593.0,5.4,11.013333334,28.431666665,6.71833333325,maize,
0.234,4.0,298.0,4.6,11.013333334,28.431666665,6.71833333325,maize,
0.2417,28.0,770.0,5.8,10.4725,27.3066666675,6.0766666665,maize,
0.2208,2.0,256.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.2344,4.0,721.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.2344,4.0,634.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2344,5.0,832.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.1743,3.0,155.0,4.8,10.4725,27.3066666675,6.0766666665,maize,
0.1419,2.0,88.0,4.9,11.013333334,28.431666665,6.71833333325,maize,
0.2241,4.0,309.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2344,2.0,293.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2312,6.0,703.0,5.4,11.013333334,28.431666665,6.71833333325,maize,
0.2178,22.0,264.0,4.9,11.013333334,28.431666665,6.71833333325,maize,
0.1745,8.0,542.0,5.2,11.013333334,28.431666665,6.71833333325,maize,
0.2032,3.0,369.0,5.3,11.013333334,28.431666665,6.71833333325,maize,
0.2344,3.0,358.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.1772,4.0,174.0,4.7,11.013333334,28.431666665,6.71833333325,maize,
0.2344,1.0,260.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2344,2.0,298.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2407,11.0,614.0,5.6,11.013333334,28.431666665,6.71833333325,maize,
0.2407,11.0,566.0,5.6,11.013333334,28.431666665,6.71833333325,maize,
0.22,2.0,99.0,4.8,11.013333334,28.431666665,6.71833333325,maize,
0.201,3.0,254.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.235,4.0,405.0,5.3,11.013333334,28.431666665,6.71833333325,maize,
0.2407,3.0,290.0,5.6,11.013333334,28.431666665,6.71833333325,maize,
0.262,6.0,519.0,5.8,11.013333334,28.431666665,6.71833333325,maize,
0.197,6.0,238.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.0741,4.0,333.0,4.9,11.013333334,28.431666665,6.71833333325,maize,
0.2344,3.0,378.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.1866,4.0,430.0,5.0,11.013333334,28.431666665,6.71833333325,maize,
0.257,2.0,406.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.2338,3.0,862.0,5.5,11.013333334,28.431666665,6.71833333325,maize,
0.21,2.0,348.0,4.8,11.013333334,28.431666665,6.71833333325,maize,
0.215,2.0,149.0,4.7,11.013333334,28.431666665,6.71833333325,maize,
0.2344,6.0,397.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.14,0.44,307.0,5.45,10.4725,27.3066666675,6.0766666665,maize,
0.2344,3.0,237.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.1936,1.0,262.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.178,1.0,84.0,5.0,11.013333334,28.431666665,6.71833333325,maize,
0.2344,3.0,281.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2407,3.0,360.0,5.6,11.013333334,28.431666665,6.71833333325,maize,
0.1936,2.0,113.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.1565,3.0,330.0,5.4,10.4725,27.3066666675,6.0766666665,maize,
0.2407,3.0,301.0,5.6,11.013333334,28.431666665,6.71833333325,maize,
0.239,2.0,199.0,4.8,11.013333334,28.431666665,6.71833333325,maize,
0.25,3.0,218.0,4.7,11.013333334,28.431666665,6.71833333325,maize,
0.232,2.0,289.0,4.9,11.013333334,28.431666665,6.71833333325,maize,
0.233,2.0,182.0,4.8,11.013333334,28.431666665,6.71833333325,maize,
0.2344,23.0,454.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.1975,3.0,242.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.2776,6.0,314.0,6.3,11.013333334,28.431666665,6.71833333325,maize,
0.2776,12.0,414.0,6.3,11.013333334,28.431666665,6.71833333325,maize,
0.221,4.0,339.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.2344,3.0,303.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.228,2.0,384.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.1936,3.0,316.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2344,2.0,160.0,5.1,10.4725,27.3066666675,6.0766666665,maize,
0.2776,5.0,774.0,6.3,11.013333334,28.431666665,6.71833333325,maize,
0.1978,5.0,270.0,5.3,11.013333334,28.431666665,6.71833333325,maize,
0.2359,4.0,222.0,4.7,11.013333334,28.431666665,6.71833333325,maize,
0.2022,6.0,351.0,5.8,11.013333334,28.431666665,6.71833333325,maize,
0.272,11.0,585.0,5.8,11.013333334,28.431666665,6.71833333325,maize,
0.22,1.53,352.0,5.88,10.4725,27.3066666675,6.0766666665,maize,
0.15,2.88,363.0,6.13,10.4725,27.3066666675,6.0766666665,maize,
0.2187,3.0,388.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
0.161,3.0,305.0,5.0,11.013333334,28.431666665,6.71833333325,maize,
0.213,3.0,340.0,5.0,11.013333334,28.431666665,6.71833333325,maize,
0.2207,5.0,176.0,5.0,11.013333334,28.431666665,6.71833333325,maize,
0.2126,5.0,234.0,4.9,11.013333334,28.431666665,6.71833333325,maize,
0.198,2.0,203.0,5.0,11.013333334,28.431666665,6.71833333325,maize,
0.282,10.0,909.0,5.5,11.013333334,28.431666665,6.71833333325,maize,
0.207,2.0,330.0,5.0,11.013333334,28.431666665,6.71833333325,maize,
0.2098,5.0,480.0,5.4,11.013333334,28.431666665,6.71833333325,maize,
0.182,2.0,383.0,5.3,11.013333334,28.431666665,6.71833333325,maize,
0.194,3.0,320.0,5.4,11.013333334,28.431666665,6.71833333325,maize,
0.226,3.0,130.0,5.1,11.013333334,28.431666665,6.71833333325,maize,
